feature_1,feature_2,target
-0.30014764465579824,0.4506753164564168,1
0.28694153116882026,-0.5079712270871701,1
-0.027917958780099315,0.955408583398942,0
-0.6857042648970998,-0.7474273256934442,0
0.05548438839627421,-0.9304832263699635,0
0.9556676298447565,-0.1944385170065023,0
0.6880599851145633,0.809656419110273,0
-0.7741938390351583,-0.5986220009171949,0
0.570162880093875,0.13425404659571433,1
-0.4780510733574004,-0.42912114388336153,1
0.8783852106618071,-0.33470173916398055,0
-0.7509896970829952,-0.3554750352455993,0
0.9919298875925576,0.22423765896609194,0
0.46729073175198127,-0.017117924303820014,1
-0.45138392747981837,0.18602696326204093,1
0.9399531094795683,-0.2187840272870365,0
0.5010723789916492,0.22345023979615813,1
-0.42879279921518143,0.2520239050431957,1
-0.3256646911184876,-0.30310223358824157,1
-0.34337594637335356,-0.9702135077042859,0
-0.6133967237393634,0.13731886539490523,1
-0.24373619772422056,0.26726120535180287,1
-0.19544634826013116,-0.9018609712571453,0
0.17459318666374082,-0.5447926275233776,1
-0.42606419987672023,-0.13200640418510778,1
0.5259285024864399,0.20914363928692165,1
-0.1385825231581778,-0.5036200677832332,1
0.4185621518190641,0.15111277712525942,1
0.51189371593075,-0.820099520000776,0
0.4924784996918247,0.17161218029848727,1
-0.04962555215999583,-0.4920963099344375,1
0.37209965600734557,0.3417611577304859,1
-0.49968479699675405,0.18394235200581507,1
-0.6488468865271073,0.7070157209553807,0
-0.06837618684473855,0.625584527224601,1
-0.48886115113209105,-0.09655787269920278,1
0.997394244329254,0.15463987996337478,0
0.2872191338800846,1.020855692663938,0
0.028600446897435718,-0.49081492975166724,1
0.9087926171242835,0.4089431004105935,0
0.16759675789955902,0.9527572220444159,0
0.17099573424243147,0.9860472117357125,0
-0.035906007484066645,-0.45185262793637704,1
0.44669047627333164,0.26367672810848164,1
-0.22093037709959146,0.9368335401650312,0
0.6094861053796912,0.8812905257124741,0
-0.18007562329987556,-0.4479775022900649,1
-0.9491058107383644,-0.2969071653150497,0
-0.9645401146575849,0.3314447362928663,0
-1.0683978844838966,-0.13397123535129835,0
-1.0091446004914129,-0.020917178093207606,0
0.33317826192350086,0.3463301027570102,1
-0.2283552972692065,-0.945291473258842,0
0.3387630747232139,-0.33663400390876425,1
0.7463649220091613,-0.7203207308073465,0
-0.9631152955994194,0.14721363384287572,0
-0.19482297986868186,-0.3638134666754596,1
0.5116024648857774,-0.16727712880936405,1
0.301142292890281,0.4694330469001436,1
0.4069655376056202,0.30669918345964753,1
0.45637943033204526,-0.0897690058645864,1
-0.6805593020559879,0.6947298246650699,0
-0.9254746943349623,-0.3367107631228098,0
-0.3422892439517891,0.9570615726019638,0
1.020507300354664,-0.20525890041535041,0
0.09247059181544467,-1.0042634330265356,0
-0.20632069418191062,-0.48406168006399,1
0.36388189614018607,-0.37830269836173636,1
-0.1412349783384775,-0.4808651089602323,1
0.8728295460218485,-0.633046491741819,0
-0.10370732794807948,0.49443746063753086,1
0.2599475199845991,0.3136208800697641,1
-0.5445463220406388,0.07583774020411133,1
-0.8921654476053258,0.2984691052093874,0
0.546530748052843,0.02506350022204447,1
0.49179877692450835,0.24816700389572557,1
-0.2483533534056808,0.39356113452498687,1
-0.16749500701969305,-0.497674836591791,1
0.7979089520238419,-0.43891470454013665,0
0.4539792026191546,-0.34224191231737167,1
0.23675030246778328,-0.40672642432499695,1
0.26976858024386635,-0.3673283305118953,1
1.006222749107723,-0.22954934419557904,0
-0.8576315959679057,0.4187347440435714,0
