feature_1,feature_2,target
0.3095431499431056,-0.34899667039125565,1
1.9048529351671515,-0.1304061614753172,1
0.6682210507668288,0.6316724624891493,0
-0.26515860397264573,0.7940930469650792,0
-0.746785753618922,0.8011223428680666,0
-1.0475915822652138,0.0523397687892282,0
0.9539277269507924,0.5231081961855135,0
-0.39456671522666925,1.0410477048121667,0
0.18597138191888274,0.29454779106139456,1
1.1629900430528113,-0.5540089405082872,1
-1.089538988810623,0.2002111960704897,0
0.04242967844529588,1.1149060771349582,0
1.021250548860571,0.12666813658694007,0
1.9416628308633854,0.4924927420447218,1
0.7475519436185575,-0.5561851949100695,1
-1.0820499205624983,-0.03230179371133239,0
0.09891972379944305,0.3355108595264883,1
0.5767882580913408,-0.5667847615877143,1
1.448114319159857,-0.38771676688472934,1
-0.6547174319391166,0.7708146276078953,0
0.7303114706053067,-0.363914670019558,1
0.7530168507730959,-0.6050192989560199,1
-0.5029303374300136,0.9050067278964945,0
1.7991340547434496,-0.19781658745246286,1
1.2129982322931587,-0.572446836476991,1
0.09389658170158581,0.47796054704734636,1
1.5880158003776608,-0.3162498655931071,1
0.006526398316753161,0.06624264601353647,1
-0.8266456512310006,0.5920260258185858,0
0.09195637332508987,0.21866133238885443,1
1.7126971945645768,-0.25938206939893493,1
0.24182606476588192,-0.059348641285521905,1
0.7538769391824668,-0.48323757779372,1
0.49519668793938953,0.9447952647753239,0
0.20527460413394188,0.008220811473901163,1
1.1266905573610484,-0.42465299357295316,1
1.0112488112675437,0.09268267225473448,0
0.8712413206201,0.7080873648327665,0
1.7584208343123382,-0.18260886281015445,1
0.944414938684992,0.2613852083356041,0
0.8117704293394867,0.5907402285650222,0
0.7137906188365813,0.645105754174342,0
1.7464168044881911,-0.19564200638996637,1
0.07853296631377601,0.22376907123799036,1
0.648699760124676,0.7278979340521564,0
0.9405100179435602,0.5798505103106383,0
1.5856243415218787,-0.309941422333017,1
-0.14844403769257297,0.9940273293185435,0
0.12754690672891703,1.012644386659059,0
-0.17985157916423497,0.9189771953530926,0
-0.012249484734410392,0.9300271617915566,0
-0.05398125623007409,0.24165274384575974,1
-0.6005416674200229,0.8293052316492504,0
1.910399621335641,0.15877424253512257,1
-0.8757345937851916,0.32809189687966683,0
0.12287766786842902,0.9399278536232761,0
1.5872616011998482,-0.20543518767988345,1
2.059633792468357,0.3386393345232749,1
0.27687713622066923,0.02299263165474584,1
0.0182035741573518,0.27892586125868446,1
1.9226258072192586,0.36886022475356,1
0.3935723891970912,0.8446523435906123,0
-0.16412094617420706,1.009417023713335,0
0.5490285993702901,0.8369096644867251,0
-0.9165832326766987,0.1141610091128834,0
-0.7948306646347397,0.6395720959246551,0
1.4831059621973195,-0.30042210413867254,1
1.9638809284782048,0.08654144274874206,1
1.6248110429273408,-0.3253380606254373,1
-0.8809759931904629,0.1496620249514756,0
0.5960986135572863,-0.27496080169824905,1
-0.026228006865806786,-0.0372963610104782,1
0.9151707675851747,-0.3796378332467931,1
0.25891012803993824,0.9853919709403649,0
0.09042931589511359,0.394377132381757,1
0.11829624214637068,0.28668961288410294,1
0.7243309575365192,-0.38461362259940224,1
1.5445449807126472,-0.3151289503500754,1
-1.1291645309971148,0.2805686853137553,0
2.049438752217947,0.11608345665786293,1
1.8052748160809657,0.05079103183736622,1
1.828732373719027,0.11553808894737207,1
-0.9059543914536679,0.23136325756464776,0
0.296765231098696,0.9485109208980579,0
2.068885279228996,0.23012772492017403,1
1.690581155099448,-0.019516555870234473,1
1.228628265189105,-0.2882766451461374,1
-0.9729389977738742,0.17455281951365734,0
0.1338200970018194,0.1869058814782389,1
0.7828918708197461,-0.5424132162189095,1
0.19552197500628915,-0.1263866596649477,1
1.802279770121886,0.15465633996632633,1
0.02317806801921257,0.49647788680789157,1
-0.5793508061165694,0.7934653402150522,0
0.30380369813525177,0.8151659718799478,0
0.35570595087521273,0.9059792652796154,0
-0.07448263914371753,1.130923052567617,0
-0.6044533499777496,0.7457538186442382,0
-0.9804027978490943,0.08363806463381981,0
0.3865103498859531,0.8742936992138244,0
1.439025465449931,-0.29363939212633694,1
0.18921751047507498,0.5325003356715589,1
0.9027447538841328,-0.44668493289472666,1
0.3287905543553223,-0.4638697606725035,1
-0.821450604432855,0.7425064018490675,0
1.7431612610674616,-0.03740852953491161,1
-0.2331464625625893,1.0587508528241136,0
1.9079276573782376,-0.04508878593531764,1
0.1656897380033185,0.9607257734537162,0
0.0961944310006719,-0.03452049966069731,1
-0.7944027035329114,0.40321787349800653,0
-0.5318745614600401,0.8389657577475016,0
0.0849704413235531,0.08767269187075136,1
-0.3226582102365323,0.961882753432784,0
-0.5512479635080806,0.930084948442197,0
1.4939436827607,-0.37382562961039256,1
1.0525429723173603,0.2205157276868138,0
0.775416041281876,0.6193538250746868,0
1.8537967248018956,-0.30845472099564397,1
1.0494163961060647,-0.4868095962214166,1
-0.06262912558105495,0.47767613952835863,1
-0.9384044019326788,0.2673006073142316,0
0.3931301085789733,0.8501052318614105,0
0.5415384960648171,-0.08962190620739391,1
1.8574613299378868,0.23231006815373473,1
0.8522513616194418,0.7259665929943889,0
0.28706097555928883,-0.20612336689350413,1
-0.28391536491438246,0.974453638780835,0
0.13187928045851155,-0.09938211768175571,1
-0.54596103466902,0.7514609243206379,0
1.765469802494319,-0.12688241637723677,1
1.0496151663578952,0.29725247071222316,0
-0.5678490744500008,0.8399045679467521,0
-1.0948984483320945,0.17977082084105694,0
0.5804820357201754,-0.17264367279681758,1
-0.24866508448457503,0.9323580017878266,0
-0.5635484839531324,0.8777270628103395,0
0.26342232405351923,1.1225293659628157,0
1.0523530880124607,-0.5238059969316916,1
1.0833573174013957,-0.02314627005825314,0
-0.9273651977598052,0.00624804101604054,0
-0.8311710128382434,0.36796505833403603,0
0.9365158770689358,0.09664981761017157,0
0.6554607449463541,0.7218623385919256,0
0.5710147887616797,-0.3404948702278795,1
0.1521271586847417,0.9536008159633164,0
-0.6662691884918825,1.0080440839134892,0
1.5960621916671305,-0.3433288914700019,1
-0.5956444604522548,0.7585606790177549,0
0.4923872656292991,-0.35178513819147117,1
1.7980594650929214,0.3054359690915253,1
-0.9542208964834457,-0.03491131758404668,0
-0.4476476916116285,0.8437643629101836,0
1.5507567073079356,-0.1377576207680553,1
0.8863895717176701,-0.46764997905681377,1
0.9465412700631908,-0.4550675980777855,1
1.459108906450047,-0.6505505934786542,1
0.05453140081700032,0.9760376361558079,0
-0.6299676353537429,0.7274518281001755,0
0.16965359132508293,0.37397385548412926,1
0.9120200166085976,-0.5306550461455045,1
-0.09731276423923954,1.023811491123904,0
1.5408991420962919,-0.36784182377435654,1
1.212231236877034,-0.5536327104747614,1
1.9842678751046319,0.2608369426692258,1
0.39337481969081656,-0.4156572288016604,1
1.483371952970009,-0.54235622818032,1
0.7838068308529044,-0.53519564435621,1
-0.2323201071804639,0.8625105915416507,0
1.797233896545358,-0.20562361191869977,1
0.6672739273047036,0.8393236682092498,0
0.6000196824178818,0.8068394407712288,0
-0.5295282721148903,0.8105659808334619,0
0.18987744863712575,-0.03484862024040733,1
0.46770501395625397,0.9841601924667334,0
-0.9269384736590528,0.17517340134964854,0
-0.7712185570228139,0.7730022854614393,0
1.196663952070215,-0.40180223332858667,1
1.6039522441809364,-0.2700491354071652,1
1.4284300572319053,-0.45186718761644595,1
0.7529067909638842,0.688768057868374,0
1.8167847215157846,-0.1293176676210692,1
0.9472613167741442,0.15983165465953886,0
0.6457860772885669,0.7154126333976978,0
0.331426003013507,0.9372086659530956,0
0.19074941357680936,0.9371340564154566,0
-0.5093530468955633,1.0715434341973218,0
1.7617040183141988,-0.3225571887482212,1
0.6972468034919165,0.7208351019917392,0
-0.880576562520276,0.40676387018418303,0
1.7859155019658008,-0.2554592208429159,1
-0.8642819185131886,0.5471624372057153,0
1.7247566147259394,-0.03327371583457153,1
-0.7851629651427464,0.6714501342515273,0
-0.013570579030583504,0.46451245036756406,1
1.4941567392486055,-0.498709494668515,1
0.928734363038163,0.5578803295469175,0
-0.5973714019980043,0.8277666081617877,0
0.19499722051888763,0.8909471300786669,0
0.6617987705940627,0.44329657599689465,0
2.170711184381694,0.3693643066290616,1
-1.1373807794094133,0.27294128743015755,0
0.545583790657734,-0.25213328902940596,1
0.5043430501485633,-0.5588562692200757,1
1.5005696660094983,-0.4149079970498234,1
0.42141975470018317,-0.14364256327369818,1
-0.29586594478618466,0.9545911867543154,0
-0.8527156147950995,0.3263996438887588,0
1.799344104959038,0.06305742679487827,1
-0.17730486438369164,0.8518442925375661,0
0.8054220532624229,-0.4303544341654277,1
-1.0174309374175168,0.29505104648411,0
-0.6159566915971948,0.6449761170492726,0
1.1821711399997823,-0.40471737033350724,1
0.8529916917695535,-0.5641416406376774,1
1.5390600949702504,-0.4808508709394257,1
1.8122582138937822,0.4110271908005099,1
-0.19857227815091014,0.8780478855334091,0
1.9108005284045135,0.3272185736540319,1
1.803492168940111,-0.03008924417561013,1
0.8327284289115632,0.44503542670229823,0
0.26693298960494555,1.1174718514381696,0
-0.2822710542612288,0.7255541161831416,0
0.12363366976473364,1.0183060306901663,0
